"517535","occ","","","52470","Struthiomimus altus","species","57266","","Struthiomimus altus","species","57268","Campanian","","83.6","72.1","10410"
"517536","occ","18713","","52471","Struthiomimus altus","species","57266","","Struthiomimus altus","species","57268","Middle Campanian","Late Campanian","83.5","70.6","10410"
"517537","occ","32248","","52472","n. gen. Corythosaurus n. sp. casuarius","species","56403","","Corythosaurus casuarius","species","56403","Late Campanian","","83.5","70.6","9646"
"517539","occ","","","52473","Struthiomimus altus","species","57266","","Struthiomimus altus","species","57268","Campanian","","83.6","72.1","10410"
"517540","occ","","","52474","Struthiomimus altus","species","57266","","Struthiomimus altus","species","57268","Campanian","","83.6","72.1","10410"
"517541","occ","","","52475","Struthiomimus altus","species","57266","","Struthiomimus altus","species","57268","Late Campanian","","83.5","70.6","10410"
"517542","occ","","","52476","Struthiomimus altus","species","57266","","Struthiomimus altus","species","57268","Campanian","","83.6","72.1","10410"
"517543","occ","","","52477","Ornithomimus n. sp. altus","species","57268","recombined as","Struthiomimus altus","species","57268","Middle Campanian","Late Campanian","83.5","70.6","25127"
"517544","occ","","","52478","Struthiomimus altus","species","57266","","Struthiomimus altus","species","57268","Campanian","","83.6","72.1","10410"
"517545","occ","","","52479","Struthiomimus n. sp. currellii","species","66899","subjective synonym of","Ornithomimus edmontonicus","species","63438","Late Campanian","","83.5","70.6","14110"
"517546","occ","","","52480","Ornithomimus edmontonicus","species","63438","","Ornithomimus edmontonicus","species","63438","Late Campanian","","83.5","70.6","10410"
"517548","occ","","","52481","Daspletosaurus torosus","species","57258","","Daspletosaurus torosus","species","57258","Campanian","","83.6","72.1","4205"
"517549","occ","","","52482","Daspletosaurus torosus","species","57258","","Daspletosaurus torosus","species","57258","Campanian","","83.6","72.1","4205"
"517550","occ","","","52483","Albertosaurus libratus","species","57255","recombined as","Gorgosaurus libratus","species","53194","Campanian","","83.6","72.1","4205"
"517551","occ","","","52484","Albertosaurus libratus","species","57255","recombined as","Gorgosaurus libratus","species","53194","Campanian","","83.6","72.1","4205"
"517552","occ","23643","","52485","Albertosaurus sarcophagus","species","56319","","Albertosaurus sarcophagus","species","56319","Campanian","","83.6","72.1","34553"
"517566","occ","","","52487","n. gen. Styracosaurus n. sp. albertensis","species","56144","","Styracosaurus albertensis","species","56144","Late Campanian","","83.5","70.6","17544"
"517567","occ","15627","","52488","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","15506"
"517568","occ","","I","52494","Grallator tenuis","species","67368","","Grallator tenuis","species","67368","Late Triassic","","237","201.3","14120"
"517569","occ","","IF","52494","Anchisauripus sillimani","species","67393","recombined as","Eubrontes sillimani","species","67392","Late Triassic","","237","201.3","14120"
"517570","occ","","","52495","Chindesaurus bryansmalli","species","66909","","Chindesaurus bryansmalli","species","66909","Norian","","228","208.5","14122"
"517571","occ","","","52496","Chindesaurus bryansmalli","species","66909","","Chindesaurus bryansmalli","species","66909","Norian","","228","208.5","14122"
"517572","occ","","","52497","Chindesaurus bryansmalli","species","66909","","Chindesaurus bryansmalli","species","66909","Lacian","","221.5","215.56","14122"
"517573","occ","","","52498","Coelurus bauri","species","54212","recombined as","Coelophysis bauri","species","54212","Norian","","228","208.5","9090"
"517574","occ","","","47126","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Norian","","228","208.5","29943"
"517575","occ","15604","","39160","Saurischia indet.","unranked clade","38505","","Saurischia","unranked clade","38505","Norian","","228","208.5","15399"
"517583","occ","","","52496","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Norian","","228","208.5","14122"
"517598","occ","","","52500","Dinosauria indet.","unranked clade","91968","","Dinosauria","unranked clade","52775","Norian","","228","208.5","14122"
"517621","occ","","","52498","Coelurus n. sp. longicollis","species","54211","subjective synonym of","Coelophysis bauri","species","54212","Norian","","228","208.5","9090"
"517622","occ","","","52498","Tanystropheus n. sp. willistoni","species","66655","subjective synonym of","Coelophysis bauri","species","54212","Norian","","228","208.5","17157"
"517668","occ","","","52504","n. gen. Tomodon n. sp. horrificus","species","66911","nomen dubium","Tyrannosauroidea","superfamily","58837","Late Campanian","Maastrichtian","83.5","66","14123"
"517670","occ","","","52506","Bothriospondylus n. sp. robustus","species","66912","nomen dubium","Macronaria","unranked clade","57438","Late Bathonian","","167.7","164.7","14124"
"517671","occ","","","52507","Cetiosaurus sp.","genus","38657","","Cetiosaurus","genus","38657","Bathonian","","168.3","166.1","19212"
"517672","occ","","","52508","Cetiosaurus longus","species","66830","nomen dubium","Sauropoda","unranked clade","38653","Bathonian","","168.3","166.1","14071"
"517673","occ","13322","","52509","Cetiosaurus medius","species","66829","nomen dubium","Sauropoda","unranked clade","38653","Late Bathonian","","167.7","164.7","14124"
"517674","occ","13332","","52510","Cetiosaurus oxoniensis","species","66688","","Cetiosaurus oxoniensis","species","66688","Bathonian","","168.3","166.1","14142"
"517763","occ","","","52524","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14010"
"517804","occ","","","52530","Megalosaurus n. sp. nethercombensis","species","66919","recombined as","Magnosaurus nethercombensis","species","66919","Early Bajocian","","171.6","168.4","16872"
"517805","occ","15635","","52532","Irenesauripus glenrosensis","species","339158","recombined as","Eubrontes glenrosensis","species","68310","Albian","","113","100.5","15506"
"517806","occ","15634","","52535","Irenesauripus glenrosensis","species","339158","recombined as","Eubrontes glenrosensis","species","68310","Albian","","113","100.5","15506"
"517807","occ","13380","I","52535","n. gen. Brontopodus n. sp. birdi","species","67217","","Brontopodus birdi","species","67217","Albian","","113","100.5","14222"
"517838","occ","15633","","52537","Irenesauripus glenrosensis","species","339158","recombined as","Eubrontes glenrosensis","species","68310","Albian","","113","100.5","15506"
"517839","occ","","","52537","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14010"
"517865","occ","15636","","52538","Irenesauripus glenrosensis","species","339158","recombined as","Eubrontes glenrosensis","species","68310","Albian","","113","100.5","15506"
"517866","occ","","","52538","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14010"
"517897","occ","","","52539","Megalosaurus bucklandi","species","89200","misspelling of, obsolete variant of","Megalosaurus bucklandii","species","53025","Bajocian","","170.3","168.3","14142"
"517906","occ","15632","","52540","Irenesauripus glenrosensis","species","339158","recombined as","Eubrontes glenrosensis","species","68310","Albian","","113","100.5","15506"
"517907","occ","23014","","52541","Megalosaurus bucklandi","species","89200","misspelling of, obsolete variant of","Megalosaurus bucklandii","species","53025","Bajocian","","170.3","168.3","14142"
"517908","occ","","","52542","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14010"
"517919","occ","","","52544","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14010"
"517920","occ","21086","","52543","Theropoda indet.","unranked clade","162964","","Theropoda","unranked clade","38513","Toarcian","","182.7","174.1","28369"
"517921","occ","","IF","52545","Eubrontes ? n. sp. titanopelopatidus","species","70173","recombined as","Megalosauropus titanopelobatidus","species","70173","Albian","","113","100.5","15613"
"517932","occ","","","52546","Megalosaurus bucklandi","species","89200","misspelling of, obsolete variant of","Megalosaurus bucklandii","species","53025","Early Bathonian","","167.7","164.7","14142"
"517933","occ","","","52547","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14010"
"517942","occ","","","52548","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14010"
"517953","occ","","","52550","Megalosaurus bucklandi","species","89200","misspelling of, obsolete variant of","Megalosaurus bucklandii","species","53025","Late Bathonian","","167.7","164.7","14142"
"517963","occ","","","52549","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14010"
"517977","occ","","","52551","Megalosaurus sp.","genus","38583","","Megalosaurus","genus","38583","Late Bathonian","","167.7","164.7","23773"
"517989","occ","22333","","52552","n. gen. Eustreptospondylus n. sp. oxoniensis","species","53377","","Eustreptospondylus oxoniensis","species","53377","Late Callovian","","164.7","161.2","13771"
"517990","occ","","","52553","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14010"
"517997","occ","","","52555","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14010"
"518001","occ","19273","","52556","Megalosaurus n. sp. parkeri","species","66981","recombined as","Metriacanthosaurus parkeri","species","66981","Early Oxfordian","","161.2","155.7","16872"
"518002","occ","","","49653","Ornithopsis n. sp. greppini","species","82952","nomen dubium","Ornithopsis","genus","52990","Early Kimmeridgian","","155.7","150.8","52718"
"518003","occ","","","52557","Megalosaurus insignis","species","65344","nomen dubium","Theropoda","unranked clade","38513","Kimmeridgian","Tithonian","157.3","145","14142"
"518052","occ","29800","","52568","n. gen. Mantellodon n. sp. carpenteri","species","290635","subjective synonym of","Mantellisaurus atherfieldensis","species","64255","Early Aptian","","125.45","122.46","50539"
"518053","occ","","","52569","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Hauterivian","Early Aptian","136.4","122.46","17008"
"518054","occ","","","52570","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Hauterivian","Early Aptian","136.4","122.46","14133"
"518055","occ","13544","","52571","Acrocanthosaurus ? n. sp. altispinax","species","67939","recombined as","Becklespinax altispinax","species","67939","Late Hauterivian","Early Aptian","136.4","122.46","10350"
"518056","occ","19728","","52297","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Hauterivian","Early Aptian","136.4","122.46","14199"
"518057","occ","","","52572","Megalosaurus sp.","genus","38583","","Megalosaurus","genus","38583","Bajocian","","170.3","168.3","14134"
"518058","occ","","","52573","Megalosaurus sp.","genus","38583","","Megalosaurus","genus","38583","Bajocian","","170.3","168.3","14134"
"518060","occ","13337","","52575","Ornithopsis hulkei","species","54173","","Ornithopsis hulkei","species","54173","Valanginian","Barremian","139.8","125","14158"
"518061","occ","32255","","52576","Valdosaurus canaliculatus","species","52886","","Valdosaurus canaliculatus","species","52885","Early Cretaceous","","145","100.5","58861"
"518062","occ","29798","","52577","n. gen. Sellacoxa n. sp. pauli","species","290605","subjective synonym of","Barilium dawsoni","species","66721","Early Valanginian","","140.2","136.4","50540"
"518063","occ","","","52578","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14010"
"518066","occ","","","52579","Ornithopoda ? indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Cenomanian","","100.5","93.9","14010"
"518072","occ","","I","52583","Irenesauripus sp.","genus","85118","","Irenesauripus","genus","85118","Albian","","113","100.5","55937"
"518074","occ","","","52585","Dinosauria indet.","unranked clade","52775","","Dinosauria","unranked clade","52775","Albian","","113","100.5","13998"
"518076","occ","","I","52586","Irenesauripus cf. acutus","species","85121","","Irenesauripus acutus","species","85121","Tithonian","Berriasian","152.1","139.8","14144"
"518077","occ","","","52586","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Tithonian","Berriasian","152.1","139.8","14144"
"518078","occ","","IF","52587","Anomoepus sp.","genus","67049","","Anomoepus","genus","67049","Tithonian","Berriasian","152.1","139.8","14144"
"518079","occ","22860","IF","52588","n. gen. Neoanomoepus n. sp. perigrinatus","species","163257","","Neoanomoepus perigrinatus","species","163257","Tithonian","Berriasian","152.1","139.8","32037"
"518080","occ","","","52589","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Berriasian","Valanginian","145","132.9","14144"
"518081","occ","","I","52590","Irenesauripus sp.","genus","85118","","Irenesauripus","genus","85118","Barremian","Aptian","129.4","113","14144"
"518082","occ","","I","52590","Amblydactylus sp.","genus","68216","","Amblydactylus","genus","68216","Barremian","Aptian","129.4","113","14144"
"518083","occ","13334","","52591","Cetiosaurus oxoniensis","species","66688","","Cetiosaurus oxoniensis","species","66688","Bathonian","","168.3","166.1","14142"
"518084","occ","","I","46151","Amblydactylus sp.","genus","68216","","Amblydactylus","genus","68216","Albian","","113","100.5","14144"
"518086","occ","","I","52592","Amblydactylus kortmeyeri","species","84917","","Amblydactylus kortmeyeri","species","84917","Aptian","Albian","125","100.5","14144"
"518087","occ","","I","52592","Amblydactylus sp.","genus","68216","","Amblydactylus","genus","68216","Aptian","Albian","125","100.5","14144"
"518088","occ","","I","52592","Irenesauripus sp.","genus","85118","","Irenesauripus","genus","85118","Aptian","Albian","125","100.5","14144"
"518383","occ","","","52631","Cetiosaurus glymptonensis","species","67002","nomen dubium","Diplodocoidea","unranked clade","57362","Late Bathonian","","167.7","164.7","14142"
"518384","occ","","","52632","Cetiosaurus brevis","species","66732","nomen dubium","Cetiosaurus","genus","38657","Late Hauterivian","Early Aptian","136.4","122.46","14142"
"518385","occ","","","52633","Megalosaurus informal sp. a","species","38583","species not entered","Megalosaurus","genus","38583","Late Callovian","","164.7","161.2","14142"
"518386","occ","","","52634","Megalosaurus insignis","species","65344","nomen dubium","Theropoda","unranked clade","38513","Tithonian","","152.1","145","14142"
"518387","occ","13499","","52635","Lexovisaurus durobrivensis","species","56501","nomen dubium","Stegosauria","unranked clade","38798","Middle Callovian","","164.7","161.2","14480"
"518388","occ","22874","","52636","Dinosauria indet.","unranked clade","338630","","Dinosauria","unranked clade","52775","Callovian","","166.1","163.5","29301"
"518389","occ","","I","52637","Tetrapodosaurus sp.","genus","63958","","Tetrapodosaurus","genus","63958","Cenomanian","","100.5","93.9","14144"
"518390","occ","","I","52638","Columbosauripus ungulatus","species","85215","","Columbosauripus ungulatus","species","85215","Cenomanian","","100.5","93.9","36222"
"518391","occ","","I","52638","Tetrapodosaurus sp.","genus","63958","","Tetrapodosaurus","genus","63958","Cenomanian","","100.5","93.9","14144"
"518392","occ","18196","","52639","Ankylosauria indet.","unranked clade","38816","","Ankylosauria","unranked clade","38816","Cenomanian","","100.5","93.9","9716"
"518393","occ","","","52640","Dinosauria indet.","unranked clade","52775","","Dinosauria","unranked clade","52775","Early Campanian","","83.5","70.6","14144"
"518407","occ","","","52645","Iguanodon bernissartensis","species","58905","","Iguanodon bernissartensis","species","58905","Early Cretaceous","","145","100.5","14142"
"518408","occ","","","52646","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Middle Campanian","","83.5","70.6","14144"
"518409","occ","","","52646","Tyrannosauridae indet.","family","38606","","Tyrannosauridae","family","38606","Middle Campanian","","83.5","70.6","14144"
"518410","occ","","","52647","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Middle Campanian","","83.5","70.6","14144"
"518411","occ","17890","","52648","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Late Campanian","","83.5","70.6","16964"
"518412","occ","30660","","52649","Hypselospinus cf. fittoni","species","167442","","Hypselospinus fittoni","species","64508","Early Valanginian","","140.2","136.4","53690"
"518413","occ","","","52650","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Early Cretaceous","","145","100.5","14142"
"518414","occ","","","52651","Dinosauria indet.","unranked clade","52775","","Dinosauria","unranked clade","52775","Middle Campanian","Late Campanian","83.5","70.6","14144"
"518415","occ","","","52651","Theropoda indet.","unranked clade","91970","","Theropoda","unranked clade","38513","Middle Campanian","Late Campanian","83.5","70.6","14144"
"518416","occ","","","52652","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Hauterivian","Early Aptian","136.4","122.46","14142"
"518417","occ","13347","","52653","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Hauterivian","Early Aptian","136.4","122.46","14142"
"518418","occ","","","52654","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","14144"
"518419","occ","","","52655","Dinosauria indet.","unranked clade","52775","","Dinosauria","unranked clade","52775","Campanian","","83.6","72.1","14144"
"518420","occ","","","52656","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","Maastrichtian","83.6","66","14144"
"518421","occ","","","52656","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Campanian","Maastrichtian","83.6","66","14144"
"518422","occ","","","52657","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Hauterivian","Early Aptian","136.4","122.46","14142"
"518423","occ","","","52658","Ankylosauria ? indet.","unranked clade","38816","","Ankylosauria","unranked clade","38816","Campanian","Maastrichtian","83.6","66","14144"
"518428","occ","","","52659","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","14144"
"518488","occ","","","52660","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Hauterivian","Early Aptian","136.4","122.46","14142"
"518491","occ","31545","","52661","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Valanginian","Early Hauterivian","140.2","130","55914"
"518494","occ","","","52662","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Valanginian","Early Hauterivian","139.8","130","14152"
"518495","occ","","","52663","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Early Valanginian","","140.2","136.4","27782"
"518496","occ","","","52664","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Early Valanginian","","140.2","136.4","27782"
"518511","occ","","","52666","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14029"
"518512","occ","","","52666","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14029"
"518522","occ","","","52668","Iguanodon n. sp. fittoni","species","64508","recombined as","Hypselospinus fittoni","species","64508","Late Valanginian","","140.2","136.4","14156"
"518523","occ","","","52669","Iguanodon cf. dawsoni","species","66721","recombined as","Barilium dawsoni","species","66721","Late Hauterivian","Early Barremian","136.4","125.45","14160"
"518524","occ","13647","","52649","Megalosaurus dunkeri","species","65466","nomen dubium","Theropoda","unranked clade","38513","Early Valanginian","","140.2","136.4","14128"
"518528","occ","13354","","52672","Megalosaurus n. sp. oweni","species","66734","nomen dubium","Ornithomimosauria","infraorder","55491","Late Valanginian","Early Hauterivian","140.2","130","14061"
"518529","occ","31556","","52673","Theropoda informal indet. 3","species","94209","species not entered","Theropoda","unranked clade","38513","Albian","","113","100.5","38018"
"518531","occ","","","52666","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14029"
"518532","occ","","","52127","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Aptian","","125","113","14000"
"518533","occ","","","52127","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Aptian","","125","113","14000"
"518534","occ","","","52674","Pelorosaurus humerocristatus","species","67041","recombined as","Duriatitan humerocristatus","species","67006","Berriasian","","145","139.8","14172"
"518535","occ","19521","I","52161","Amblydactylus sp.","genus","68216","","Amblydactylus","genus","68216","Albian","","113","100.5","14019"
"518536","occ","","","28432","Allosaurus n. sp. medius","species","57584","nomen dubium","Tetanurae","unranked clade","53374","Early Aptian","","125.45","122.46","7834"
"518537","occ","","","52675","Creosaurus n. sp. potens","species","57581","nomen dubium","Tetanurae","unranked clade","53374","Early Aptian","","125.45","122.46","14173"
"518538","occ","25224","","52676","Astrodon n. sp. johnstoni","species","64601","nomen dubium","Sauropoda","unranked clade","38653","Early Aptian","","125.45","122.46","25475"
"518539","occ","","I","52161","cf. Irenichnites gracilis","species","85217","","Irenichnites gracilis","species","85217","Albian","","113","100.5","14030"
"518540","occ","20489","","52161","Magnoavipes sp.","genus","68027","","Magnoavipes","genus","68027","Albian","","113","100.5","25992"
"518542","occ","13400","","52677","Ornithomimus affinis","species","57596","nomen dubium","Ornithomimosauria","infraorder","55491","Early Aptian","","125.45","122.46","10608"
"518543","occ","","","52678","Priconodon crassus","species","54176","nomen dubium","Ankylosauria","unranked clade","38816","Early Aptian","","125.45","122.46","14173"
"518545","occ","","","52680","Ornithischia indet.","unranked clade","38712","","Ornithischia","unranked clade","38712","Maastrichtian","","72.1","66","14144"
"518593","occ","31434","","52681","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599"
"518594","occ","31435","","52682","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599"
"518595","occ","","","52683","Triceratops brevicornus ?","species","63888","subjective synonym of","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","14177"
"518596","occ","31437","","52684","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599"
"518597","occ","31438","","52684","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599"
"518598","occ","31431","","52685","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599"
"518599","occ","31432","","52685","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599"
"518600","occ","31429","","52686","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599"
"518601","occ","31428","","52687","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599"
"518602","occ","31427","","52688","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599"
"518603","occ","","","52689","Triceratops sulcatus","species","52926","nomen dubium","Triceratops","genus","38862","Maastrichtian","","72.1","66","14177"
"518604","occ","","","52690","Triceratops prorsus","species","63770","","Triceratops prorsus","species","63770","Maastrichtian","","72.1","66","14177"
"518605","occ","","","52691","Triceratops elatus","species","63772","subjective synonym of","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","14177"
"518606","occ","","","52692","Triceratops elatus","species","63772","subjective synonym of","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","14177"
"518607","occ","31426","","52693","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599"
"518608","occ","","","52694","Triceratops prorsus","species","63770","","Triceratops prorsus","species","63770","Maastrichtian","","72.1","66","14177"
"518609","occ","31436","","52695","Triceratops horridus","species","63759","","Triceratops horridus","species","63766","Maastrichtian","","72.1","66","55599"
"518619","occ","","","52699","Gigantosaurus megalonyx","species","67008","nomen dubium","Sauropoda","unranked clade","38653","Kimmeridgian","Tithonian","157.3","145","14179"
"518620","occ","","","52700","n. gen. Gigantosaurus n. sp. megalonyx","species","67008","nomen dubium","Sauropoda","unranked clade","38653","Kimmeridgian","Tithonian","157.3","145","14179"
"518621","occ","13361","","52701","Ornithopsis humerocristatus","species","67007","recombined as","Duriatitan humerocristatus","species","67006","Kimmeridgian","Tithonian","157.3","145","14158"
"518630","occ","","","52704","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518631","occ","","","52704","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518632","occ","","","52704","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14187"
"518633","occ","","","52705","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518634","occ","","","52705","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518635","occ","","","52705","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14187"
"518636","occ","","","52706","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518637","occ","","","52706","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518638","occ","","","52707","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518639","occ","","","52707","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518640","occ","","","52708","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518641","occ","","","52708","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518642","occ","","","52709","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518643","occ","","","52709","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14187"
"518644","occ","","","52710","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518645","occ","","","52710","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518646","occ","","","52711","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518647","occ","","","52711","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518648","occ","","","52712","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518649","occ","","","52712","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518650","occ","","IF","52711","n. gen. Jindongornipes n. sp. kimi","species","77266","","Jindongornipes kimi","species","77266","Albian","","113","100.5","17415"
"518651","occ","","","52713","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518652","occ","","","52713","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518653","occ","","","52713","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14187"
"518654","occ","","","52714","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518656","occ","","","52715","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518657","occ","","","52715","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518658","occ","","","52715","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14187"
"518659","occ","","","52716","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518660","occ","","","52716","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518661","occ","","","52716","Theropoda indet.","unranked clade","38513","","Theropoda","unranked clade","38513","Albian","","113","100.5","14187"
"518662","occ","","","52717","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518663","occ","","","52717","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518664","occ","","","52718","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518665","occ","","","52718","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518666","occ","","","52719","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518667","occ","","","52720","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518668","occ","","","52720","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
"518669","occ","","IF","52721","Jindongornipes kimi","species","77266","","Jindongornipes kimi","species","77266","Albian","","113","100.5","14187"
"518670","occ","","","52722","Ornithopoda indet.","unranked clade","38713","","Ornithopoda","unranked clade","38713","Albian","","113","100.5","14187"
"518671","occ","","","52722","Sauropoda indet.","unranked clade","38653","","Sauropoda","unranked clade","38653","Albian","","113","100.5","14187"
